"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"European Union","EUU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5952047898812","14.4597757835185","14.309605273086","14.5189271640713","14.648537374376","14.5801688052999","14.6044806728004","14.624776726053","15.1400279762865","14.5243107575241","14.6376614562937","14.823889278304","14.896388256121","15.3645003470064","15.3157311498083","15.3014344785893","","","",
"Fragile and conflict affected situations","FCS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7508834610625","52.4710370278205","52.439806006048","51.8380442515323","48.2757463879076","48.2251244483502","49.1743448879585","48.9537686515107","47.364995414418","44.8740935233071","46.808786458231","47.2800004269582","52.5374181248595","53.6010104429617","53.3603917320275","55.2926424719035","","","",
"Finland","FIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.19101513","22.62953113","21.9794609","19.59931403","19.25215236","18.99972101","19.73403919","19.8332322","19.56048122","19.40607008","19.98387183","19.35642584","18.71624576","18.95713492","18.94952908","19.89089712","","","",
"Fiji","FJI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8372667","13.17821189","12.31893646","12.85472964","12.95536828","12.08774851","14.34637199","15.58711209","16.50561175","24.58940163","22.37072252","25.31898273","24.78924765","22.54663726","19.89637306","21.41308","","","",
"France","FRA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.27349642","7.33573949","7.13796912","7.37661902","7.24623199","7.36894667","7.43584458","7.43983108","7.78078702","7.63475076","7.51123773","7.50078283","7.34832278","7.06541604","6.91713063","6.79682698","","","",
"Faroe Islands","FRO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.81945491","4.83066286","5.4453819","4.91293743","5.02204968","4.93526735","5.05267173","4.46637551","4.13156583","3.74973753","3.27389359","3.07310107","2.96570242","2.7684897","2.5650129","2.46029048","","","",
"Gabon","GAB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.93026937","50.53181873","52.03967178","48.44049771","48.35777805","49.27115857","47.31318224","46.08923551","47.74390572","45.53967019","25.50564765","27.73152806","28.00476267","28.59301996","28.1298087","25.90465861","","","",
"United Kingdom","GBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.52030117","11.29200163","11.29323627","11.54771615","10.57537543","10.10807002","10.47817017","10.78740617","9.68487826","9.34863458","9.7483732","9.90490229","10.62484044","14.84341382","14.68842733","14.79448989","","","",
"Georgia","GEO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4049217","76.62601626","77.16666667","79.26065188","79.4369645","79.58549223","77.33580019","75.61538462","66.54589372","68.90898813","72.72727273","75.57513461","73.43678686","69.0771961","66.00244002","57.32433505","","","",
"Ghana","GHA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.15895881","57.98717436","63.69520448","62.35955056","61.26073555","49.76602055","49.18823894","48.61423661","48.93379723","43.77695775","43.94334578","39.40642874","39.63344729","41.2570548","45.80475136","36.10522815","","","",
"Gibraltar","GIB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9664473","51.98448538","46.70439125","48.20156083","55.45512107","57.0801697","62.97765645","66.23991707","64.82426783","66.65291742","65.02901472","59.98566485","62.39929521","61.89991099","61.84040123","54.49489589","","","",
"Gambia, The","GMB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3171623","31.05928523","33.48807132","25.36299726","20.30590717","20.77399895","20.86979632","20.90530434","20.93074795","21.13390519","20.98102494","21.10793921","21.03335971","20.25052992","19.64449037","20.30527518","","","",
"Guinea-Bissau","GNB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.43935353","41.7523682","48.77225359","41.75158482","37.68557003","41.96994061","43.65368987","40.24667239","42.24862983","43.86489955","46.15419907","42.58477839","51.48530801","52.71127878","38.45079762","37.1643746","","","",
"Equatorial Guinea","GNQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.60638258","80.43886054","62.96143421","52.77660628","43.71769459","40.82531127","61.56781419","59.8248299","54.7258356","61.35285535","68.76304539","67.91453183","62.723478","67.34064515","71.36029663","71.98487268","","","",
"Greece","GRC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.37839011","29.31100954","28.12762366","30.91871703","30.50419682","34.00847945","36.81926426","35.46118798","","","",
"Grenada","GRD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.30013837","58.85647546","54.73005412","54.3817527","49.39759036","47.44156665","46.33203569","51.03305226","52.30805556","51.4166816","52.19975175","52.44658426","55.23953244","56.96292865","57.56416516","57.04078958","","","",
"Greenland","GRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.72452004","59.34399676","59.08839269","58.6596894","58.17487531","60.05085361","58.50442645","58.41685649","56.61002901","54.88983758","56.55207943","56.63318777","56.00679557","53.24137407","53.38586031","55.76571736","","","",
"Guam","GUM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.53413621","17.32671447","15.72188406","21.32522697","21.16203","24.81762253","36.91484798","39.68376728","40.63202848","40.5382049","42.58865606","41.8216907","42.33763559","42.40384013","39.05808422","40.50667218","","","",
"High income","HIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2160084746665","15.66888043256","15.2731628410945","15.3336194538431","15.2461841630183","15.171309651764","15.0544645403981","14.9932556484233","14.9055278798589","14.2778181964805","14.2781805214478","14.1786992896032","14.0853269125708","14.1988258580618","13.9597833799449","13.5396549327718","","","",
"Hong Kong SAR, China","HKG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.01557819","52.68571429","52.20322057","49.2746114","51.16322009","50.84210526","52.28859581","51.71010668","54.49769191","47.58536034","49.07029104","52.69135418","51.17872519","50.72659927","50.08758026","49.1258134","","","",
"Heavily indebted poor countries (HIPC)","HPC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.2536875041623","48.5154206235865","50.4238666558376","49.5299105143737","49.3189856347143","46.8794299837508","46.955949452045","48.3089460479151","49.0155599206136","46.0611672808349","46.4123434356948","46.1957391475706","45.5414135044064","47.3551826928678","44.6342107215819","43.7446549661662","","","",
"Croatia","HRV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.86125003","14.3898941","18.63236522","16.64276556","18.12159557","13.3905975","13.31465639","12.39423592","14.51390801","13.74662955","13.95677864","12.05216744","11.47245095","12.0671738","14.98148676","15.15617414","","","",
"Haiti","HTI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.18329033","45.20530131","48.17780071","48.0561626","46.48625855","46.01601995","43.06276748","34.9060506","30.31016656","27.89606879","26.55784005","25.08585676","27.25260739","36.24164652","36.55029256","36.27246037","","","",
"Hungary","HUN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.32668224","28.81424059","27.51256777","26.35518681","25.83204088","25.76443468","25.01132259","26.26124071","26.34926152","26.234562","27.41596447","28.21636129","29.37170672","28.36043323","28.31414509","29.03743012","","","",
"IBRD only","IBD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2507349873193","46.5297009507614","45.8033424822352","44.5935559807357","43.8690555690518","43.7109626423596","41.9747816455992","40.0516868171319","38.0280260890428","37.6421686698572","36.8533862592874","35.9922958541458","35.863975017828","35.8501722822197","35.0599719686175","34.4811167747045","","","",
"IDA & IBRD total","IBT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7863730908236","46.9705316242918","46.3355013053087","45.4584961674886","44.6489423618674","44.525040853597","43.0189579485144","41.1034742346443","39.1645821418825","38.679688761378","37.8942842026541","37.0013569001808","36.8261582534961","36.8499461397379","36.166426196619","35.6173978386742","","","",
"IDA total","IDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4015212016289","55.1595150122992","55.5425526734632","58.8021211437466","56.8571832871482","57.3531732600542","58.7473393222298","57.4472518835236","57.7293585442167","56.0681500455488","55.8492071207438","55.6873720123671","54.5807994755655","55.0597508453465","55.1980720341977","54.8549472954976","","","",
"IDA blend","IDB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3994126298849","61.7056849162481","61.6006345022744","69.7490324997906","65.7325933341442","68.5864030959025","70.9734876505986","66.4796165214739","66.1186888708149","65.7797313040085","63.5904542545444","62.0707750404344","60.6364101343756","59.5724275830287","60.3394514307102","59.9698772248763","","","",
"Indonesia","IDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.41938487","41.73176879","46.54467991","45.96895281","45.79564186","55.22811148","53.17420218","49.48069153","49.02505312","48.84362409","55.50569418","55.04247574","51.88383199","48.96567731","47.09167169","48.30220366","","","",
"IDA only","IDX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.7331085168638","51.2572864659377","52.1393533396104","51.2081493085309","50.9018799084919","49.3537406422848","49.102143842196","50.6249372695916","51.4721409539101","49.6349072426596","50.2477355625676","51.0436495519826","49.8276884155693","51.3057640043036","50.9493697576795","50.8164173589785","","","",
"Isle of Man","IMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.70202585","74.1062076","73.37396252","73.42475258","72.48267027","73.14936496","72.25708001","70.81672554","69.1479439","66.75774912","65.18476658","62.22490067","63.00013711","69.07266671","67.01404431","65.06090648","","","",
"Not classified","INX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.11709007","10.647068","10.46707433","13.1482795","12.21867109","13.55300405","13.92956257","11.57123693","11.86308879","12.7005281","13.79563695","12.0673414","11.3754827","14.94921569","15.41033175","15.16445201","","","",
"Iran, Islamic Rep.","IRN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.60016092","59.24902728","54.74597639","54.06885303","56.55964388","56.09494385","51.68798968","53.21485781","55.47851104","56.02760699","59.39722197","57.52153454","54.96147429","51.06695195","42.19447122","39.66044861","","","",
"Iraq","IRQ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.64027827","29.05014006","30.24328792","33.54541678","30.57961353","21.52830529","22.39090656","26.10435086","25.1350949","61.73861134","58.48769923","62.02961458","76.46998127","","","",
"Iceland","ISL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.42706896","19.47368563","18.56656252","16.97752257","17.43836857","17.24506365","16.60773767","16.04090174","15.9600851","16.62217271","18.18674635","17.98787422","17.94422941","17.80008599","17.4774231","17.01649568","","","",
"Israel","ISR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.48972581","30.33029188","27.84292316","28.62849405","28.72553562","30.2433764","25.41133455","26.59402585","25.3462936","25.39869236","23.73569283","23.66147741","23.3037014","22.74169889","22.78109392","24.36915455","","","",
"Italy","ITA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.46448303","24.47650854","24.12543305","23.71894623","22.83264046","21.60582535","21.31744481","21.51615481","21.33932533","20.66364473","20.54892734","22.02690372","21.67975914","21.76292047","22.13684571","22.83268819","","","",
"Jamaica","JAM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.99108862","37.56276901","26.3505777","32.03032075","27.50989408","32.1325898","27.83744935","32.54191801","32.42490998","30.59843308","30.43953979","31.29163557","26.93392746","25.47923514","26.80570706","23.70421981","","","",
"Jordan","JOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.10034602","38.47376789","39.48170732","42.03338392","40.68493151","40.07585335","39.18604651","36.04766634","31.94139194","22.71313006","21.85514612","20.90163934","21.58314351","22.13348545","20.89077413","25.14934289","","","",
"Japan","JPN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.91636377","15.78570123","15.97850705","16.88677527","16.58894618","15.67343475","16.42206796","15.5150582","15.23826524","15.15913335","14.57035922","13.12178309","12.97234393","12.70128087","12.86968013","13.097521","","","",
"Kazakhstan","KAZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.50782243","42.71583288","45.90627826","44.57605996","41.10291601","37.39332044","37.45955636","43.21327825","37.30777119","35.24415207","32.31524067","30.55605464","32.82138505","34.750254","36.97313621","38.80688014","","","",
"Kenya","KEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.83418521","46.23480206","44.79523478","38.54032318","38.58103692","38.53988089","42.37294525","38.46338701","40.25250952","37.01029877","28.84175325","33.99031707","33.18994209","31.20607659","32.17721103","33.36644145","","","",
"Kyrgyz Republic","KGZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.64644714","53.16455696","51.66136955","51.07936782","46.59613862","42.56970338","39.18014445","42.91151441","48.18551723","38.14044272","42.30591786","43.215614","43.11419086","46.41520572","49.97817626","48.23943647","","","",
"Cambodia","KHM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1577885","66.46746151","65.25799787","55.28330374","50.99152522","59.20790142","53.97698844","48.6776036","51.07616188","50.5034465","51.76700285","59.74188115","60.47091386","62.4775078","62.9468317","59.36331423","","","",
"Kiribati","KIR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15057538","0.10123712","0.11124901","0.11526717","0.09672356","0.11826062","0.10293787","0.10139459","0.08034166","0.08754383","0.12264844","0.13441305","0.14409222","0.12113604","0.11781779","0.15479357","","","",
"St. Kitts and Nevis","KNA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.66259827","56.989475","56.95171238","55.71556281","54.18864189","54.69149506","56.37752016","57.73324767","56.27073953","54.86077108","55.09565538","55.53620352","55.76159597","56.50802383","55.97623411","56.64247086","","","",
"Korea, Rep.","KOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.63845682","39.14489153","40.10615837","41.37161162","41.16563677","41.12205568","39.85970541","39.41033311","38.97688269","37.52995051","37.30200494","37.22532317","37.77839629","37.72298038","37.08986391","36.79297171","","","",
"Kuwait","KWT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.33676976","17.35751295","18.84057971","17.78741866","18.42650104","18.18181818","17.1686747","19.28057554","19.71279373","11.69491525","13.9254386","12.48876909","13.55661882","13.93891934","12.7027027","14.37861272","","","",
"Latin America & Caribbean (excluding high income)","LAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.6624576559411","43.6155197980329","43.5959199009061","43.7879673814024","42.9692002010286","42.9699583682584","41.4008733724419","39.8950183632656","37.5068202552964","36.9143855336302","34.9588000113162","33.2414161690996","33.2402753329976","32.0645293736765","31.9617951181768","33.2416464630857","","","",
"Lao PDR","LAO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.53695421","44.52636943","48.66614654","54.88504833","56.66307079","55.67327994","54.64128559","35.48636104","32.32071886","28.54688481","35.97139877","52.60241132","48.63186994","48.70332323","50.8794655","45.36532622","","","",
"Lebanon","LBN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.84635143","54.97260834","54.2703032","52.48448879","48.88165672","47.32339479","44.68946253","44.07956458","44.85952271","44.56974181","43.58500523","40.18660664","32.81135628","33.17770832","31.67438559","32.06959723","","","",
"Liberia","LBR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.48524619","34.3702235","39.62427098","40.63610085","55.63218802","51.06602761","44.53713261","43.65307787","41.63666624","31.25578858","33.13479389","30.95695537","33.56397997","31.40802524","22.03027873","19.63532674","","","",
"Libya","LBY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.29111138","45.52794376","33.08924166","33.75513268","34.21350838","35.34671653","34.63197854","33.44188711","32.27250124","31.12488418","30","36.66666667","","","","","","","",
"St. Lucia","LCA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.60793229","52.29747047","54.02673261","56.07587578","57.89455297","59.12559644","59.1987649","62.4601804","61.92640438","59.33951453","60.6145729","62.48821533","58.97598224","59.49112555","52.16354898","48.38494933","","","",
"Latin America & Caribbean","LCN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0686686174247","43.6287157608499","43.2628385992862","42.6518943926395","41.9512770792813","42.3620235072657","40.7397375923723","39.2262101674503","36.7816446408219","36.000825632048","33.95448897764","32.3626715480869","31.8301300826841","30.7334723616316","30.7266411217743","31.2669339330733","","","",
"Least developed countries: UN classification","LDC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.244536192159","49.4173740980423","51.5034760984772","50.3795176864299","49.6466416489056","48.1472732557788","46.4910051902179","48.0827343339078","47.7063368445181","46.1656528914963","47.8521678619643","48.708009881467","47.5433683240002","49.3224565208983","49.6868137998167","51.6472021661086","","","",
"Low income","LIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9057949918758","47.4503315655019","49.335024108095","47.9635932302082","48.1360398500462","45.8644299580137","45.0459807875164","46.7697067780309","47.518762210077","47.3166135737713","45.9825760314701","45.6296211572886","45.4915616730492","45.0707983813234","43.4770885380412","44.2420958839476","","","",
"Liechtenstein","LIE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9757833","27.80390525","27.25214397","24.59903421","27.69718482","27.26219941","27.7439478","30.8977619","36.08981606","38.33836238","38.46989309","37.75484004","36.59833066","34.76786704","34.91071802","38.42735492","","","",
"Lower middle income","LMC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.1385874880286","61.0409318850432","61.2498925854476","61.6420719476789","60.5919126371392","61.5424474425567","60.5229531060341","59.0348955147464","58.2357270239729","56.7906646225357","57.5486980843868","56.4324473291366","55.7260429621084","57.4548122327887","57.26876975034","57.3090364509215","","","",
"Low & middle income","LMY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.6154388630415","48.09695193826","47.5124854563859","46.7984128426429","45.8288429332406","45.643971777618","44.0818831428937","42.1246943561771","40.2472226924655","39.6908137146965","38.9300086490778","37.9461930720624","37.8402791129173","37.8949305562451","37.1028175091861","36.5998402805572","","","",
"Lesotho","LSO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.38863344","30.13100437","30.75313808","30.25796237","30.07052747","32.73529531","28.51364497","23.39251409","21.7701672","19.74992152","25.89623459","22.20844591","20.71371119","18.50869279","16.94090173","16.85380117","","","",
"Late-demographic dividend","LTE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1070962955887","41.772102174441","40.9253409710841","40.3365093889061","40.0080156892004","39.2844663431112","37.6108802388211","35.3376789502919","33.7238854659757","33.6959391497547","32.6169025941317","32.3961207398401","32.4799863041858","32.4520302782159","31.7728175344663","30.7936559614115","","","",
"Lithuania","LTU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.957638","27.44860943","25.39851222","23.91930836","32.96812749","32.77027027","31.86344239","28.40909091","28.1614786","26.80261464","27.59162304","28.2127031","31.80734382","32.83651607","31.54169432","32.07236842","","","",
"Luxembourg","LUX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.25079735","13.65919187","13.86358327","13.25801916","12.77400449","12.92543083","13.37391405","10.30823845","10.06231557","9.89556082","10.23321973","10.88064225","10.43546382","10.26874499","10.52666207","10.64453761","","","",
