Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North Macedonia,MKD,..,3.8593422,6.97724836,7.00891621,6.63271803,6.40662462,6.53486948,6.15024087,6.09170828,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Norway,NOR,..,7.70907084,9.06976916,8.91031158,8.79091596,8.77446034,8.92979596,9.3462524,9.97554719,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Oman,OMN,..,3.07275935,2.8301945,2.74407857,2.55078962,2.56146845,2.81285737,3.49589302,3.82790443,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pakistan,PAK,..,3.08569242,2.61890291,2.59675862,2.35718012,2.3593994,2.60280207,2.72200845,2.6894981,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Palau,PLW,..,9.46163362,10.14072219,11.5455213,10.4391692,11.4212727,11.80486991,11.87816932,10.64553884,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Panama,PAN,..,7.45148813,6.46972212,6.63709846,6.02518031,6.11329698,6.59639927,6.84323576,7.00916167,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Papua New Guinea,PNG,..,3.03029171,3.33931718,3.0911841,3.20489512,3.67710394,4.87554158,4.46931993,3.76825627,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Paraguay,PRY,..,5.75525625,6.20402944,6.22590623,6.72912419,7.61891312,6.9693876,7.62557046,7.81978726,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Peru,PER,..,4.400737,4.94706203,4.71963984,4.61953901,4.74831797,4.81234028,5.07421831,5.26480404,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Philippines,PHL,..,3.15481392,4.35353159,4.31276246,4.20609301,4.37465269,4.46381099,4.18894473,4.41351594,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Poland,POL,..,5.29816661,6.58685972,6.41907151,6.23388228,6.20117811,6.37569014,6.24862581,6.34723395,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Portugal,PRT,..,8.3748018,9.87895003,9.81947515,9.53115801,9.34825235,9.08954462,9.02232563,8.97237559,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Qatar,QAT,..,2.00865208,2.14952273,1.7892391,1.59996201,1.74822152,2.07617521,2.42296241,3.05900331,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Romania,ROU,..,4.18793437,5.48894192,5.70801251,4.65105826,4.70583453,5.17776913,5.03454647,4.95441798,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Russian Federation,RUS,..,5.37845639,5.9408339,5.27864189,5.12080017,5.34290078,5.53627319,5.69777394,5.56294786,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Rwanda,RWA,..,4.63404292,9.21375205,9.32984973,8.93422583,8.50102909,7.90588334,8.22179299,7.89529324,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Samoa,WSM,..,5.52335062,5.73324607,5.27726599,5.40390542,4.93630246,6.10383153,6.04666929,5.57923021,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,San Marino,SMR,..,5.13960781,5.43087347,5.77979974,6.54282699,7.10848822,6.9687251,6.86854361,6.81131302,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sao Tome and Principe,STP,..,9.74129079,7.15792067,5.33266006,5.45259869,7.2501258,9.07566225,8.89159856,9.84274001,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Saudi Arabia,SAU,..,4.23557681,4.08646481,3.49301433,3.62535598,3.92993728,4.39034569,5.09850361,5.83317193,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Senegal,SEN,..,4.63365021,4.15978087,4.00881742,3.94966517,3.8228206,3.84792645,3.89958559,3.97026571,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Serbia,SRB,..,6.503835,9.91162915,10.09809874,9.66273184,9.91592664,9.90040196,9.84231419,9.40507954,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Seychelles,SYC,..,4.61071788,2.56308304,3.58485731,3.52615018,4.4076258,3.50416036,3.3881621,3.39095128,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sierra Leone,SLE,..,9.89326213,9.89047518,9.22345501,10.55461439,8.90337122,11.56771837,19.72749082,18.31858759,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Singapore,SGP,..,3.35174174,3.40279713,3.22588651,3.17496949,3.36916035,3.7206894,3.92728353,4.25217534,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovak Republic,SVK,..,5.3125979,7.95678435,7.80112257,7.41832892,7.63384294,7.52781115,6.92111015,6.88594228,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Slovenia,SVN,..,7.78388001,8.56174826,8.56162351,8.54011378,8.72710784,8.75674539,8.54159658,8.54318382,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Solomon Islands,SLB,..,5.83474607,7.89805898,7.35979564,7.53006818,9.2860789,6.8380682,8.35479754,8.02723945,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Africa,ZAF,..,7.43741985,7.11458732,7.41535682,7.49731726,7.75255298,7.72136942,7.92530374,8.20115459,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Sudan,SSD,..,..,..,..,..,2.57274952,2.14817939,2.10564455,2.53095944,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Spain,ESP,..,6.8160619,8.98892964,9.02218513,9.09151309,9.07300093,9.01941268,9.08340734,9.16537519,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sri Lanka,LKA,..,4.13727547,3.69862067,2.9710642,2.94717196,2.60568439,2.77294245,2.8304062,2.96601516,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Kitts and Nevis,KNA,..,4.75361293,5.70213976,5.72687065,5.7297714,5.70643672,5.63131577,5.68470402,5.61781828,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Lucia,LCA,..,4.94221461,6.15513214,6.62183119,6.86725469,6.94858053,7.25985234,5.78185522,5.96353828,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,St. Vincent and the Grenadines,VCT,..,3.82590545,4.0418036,4.44083374,4.30070916,4.5017929,4.37574199,4.24927327,4.21448914,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sudan,SDN,..,3.61824712,5.79395708,5.33217759,6.12298791,5.27663295,6.29223814,5.30771147,6.31286382,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Suriname,SUR,..,8.43062178,5.7574107,5.44743357,5.60117281,5.7151754,5.68345018,5.78410558,6.54831915,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sweden,SWE,..,7.41244804,8.94447909,8.48640651,10.67897654,10.9382056,11.10079845,11.14127066,11.01207026,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Switzerland,CHE,..,9.33847088,10.3879994,10.74184623,10.8150671,11.09748916,11.36265439,11.5896008,12.05701692,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Syrian Arab Republic,SYR,..,4.55742769,3.54865806,3.40675402,3.32799505,3.56555954,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tajikistan,TJK,..,4.30947492,5.92995353,5.83943391,5.95794876,6.00739021,6.33877248,6.72731877,6.85373543,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tanzania,TZA,..,..,..,..,..,7.65989778,6.56218919,6.40689802,6.12306537,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Thailand,THA,..,3.19391915,3.86643737,3.626057,3.82808477,3.52531159,3.45679151,3.71199254,3.77148642,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Timor-Leste,TLS,..,..,1.56568986,1.3364562,1.19445875,1.19164293,1.65011723,2.25848563,3.09402683,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Togo,TGO,..,3.76232816,5.23330716,6.34087197,6.15348141,6.12165667,6.60707344,6.46809172,6.64913046,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tonga,TON,..,4.14492193,4.55837785,4.94986566,4.54510631,4.99715929,4.97256528,5.24946231,5.86010391,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Trinidad and Tobago,TTO,..,4.02284632,5.95779915,5.17001777,5.08048732,5.20830682,5.13461219,5.19425769,6.01520913,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tunisia,TUN,..,5.0483437,5.64995037,5.88395597,6.43202883,6.60642299,6.85589041,6.81160799,6.74049066,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkey,TUR,..,4.62199674,5.53390813,5.053656,4.68789031,4.47785046,4.40411751,4.34726586,4.13853307,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turkmenistan,TKM,..,6.89067586,4.81248399,4.99636017,4.89650853,4.77595158,5.15063283,5.49777327,6.25480615,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Tuvalu,TUV,..,24.23930833,12.57672857,14.44752,13.7442,12.97371282,13.775255,14.67078537,14.95584059,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uganda,UGA,..,7.95197784,7.73167384,10.74961039,8.57889992,7.81789384,7.16988123,7.25443197,7.30193117,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ukraine,UKR,..,5.30706484,6.36454889,6.35432256,6.23690103,6.77142579,6.93748802,6.13876858,6.13449593,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Arab Emirates,ARE,..,3.49415404,4.04999497,3.92941728,3.69260579,3.43584381,3.62004938,3.66370326,3.46589995,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United Kingdom,GBR,..,6.01210311,8.57783606,8.50761193,8.45869043,8.47576291,9.85475594,9.79945656,9.87677211,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,United States,USA,..,12.50761927,16.33782261,16.3967255,16.35812672,16.35506857,16.3229202,16.51620713,16.83613019,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uruguay,URY,..,9.07993744,8.47251649,8.39210303,8.33729862,8.86331575,9.08070158,9.06461847,9.22392806,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Uzbekistan,UZB,..,5.28491598,5.14096439,5.46038348,5.55251131,5.95468924,5.88626406,5.92439899,6.23430295,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vanuatu,VUT,..,1.37371145,2.03907575,2.77452995,2.26305422,2.67854275,5.44627591,3.61613111,3.54945303,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Venezuela, RB",VEN,..,4.39632111,5.12398119,4.52669424,4.83970895,3.71771441,3.5096725,3.62914505,3.16147665,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Vietnam,VNM,..,4.38201002,5.17166553,5.85440514,5.76142367,6.47771343,6.37148967,5.78317723,5.65262156,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Yemen, Rep.",YEM,..,4.13856617,5.31633754,5.17144739,5.0414585,5.73349373,5.77556499,5.63698963,5.98263363,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zambia,ZMB,..,7.9153634,5.17036339,4.60425329,4.61948165,4.8282764,5.12306375,5.09667521,5.35428737,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Zimbabwe,ZWE,..,..,..,11.606917,9.3425852,8.30771966,7.6759962,8.88631689,10.31719793,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Arab World,ARB,..,4.20003999058332,4.38415846148252,3.97106196678682,3.9473118404281,4.07813588943019,4.24306537432286,4.51742060643566,4.89660343070088,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Caribbean small states,CSS,..,5.03649021552469,6.0281603749135,5.76568385638112,5.7970534882278,5.85856650380446,5.89923049042445,5.80006350479345,6.21959577849023,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Central Europe and the Baltics,CEB,..,5.7458168165224,6.944253388695,6.85233911579073,6.58194869289437,6.5957645224177,6.77815925104146,6.65973168998288,6.59844354595414,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Early-demographic dividend,EAR,..,4.62102649457032,5.02808933919311,4.89032917313346,4.75745112328264,4.80883948877529,4.87896985080456,4.90540690813137,5.10921155278274,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,EAS,..,6.18834788660524,6.58408086987443,6.47715424731839,6.91588116886849,6.96322795625233,6.70488875029541,6.66662352391438,6.76916975372935,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,3.97221483442542,4.37656610860085,4.28783242209867,4.41958047874038,4.58503054656968,4.66441009648035,4.77980614592308,5.08897232524096,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,3.9726738609869,4.37672847497377,4.28800111939352,4.4197014280665,4.58516731604591,4.66454597726948,4.77994310508937,5.08909528990245,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Euro area,EMU,..,8.57524020683819,10.126908323449,10.0827843509569,9.9775980771378,10.0842442690366,10.1612281024512,10.2214205506364,10.1921245020236,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,ECS,..,7.78863199040162,9.24181286866976,9.02630351058236,8.88306457336531,8.90081906932598,9.13951705330665,9.24907827441428,9.33853009913731,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,5.02135705288671,5.84730418684694,5.38499850072749,5.10266637490759,5.25038092116335,5.36560950090823,5.387941037915,5.25875676324673,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,5.13949590077942,5.99945401636985,5.56668485257548,5.2764595036185,5.38496329255958,5.4969940462155,5.51583854054869,5.43270489662653,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,European Union,EUU,..,7.94124667125563,9.68029623652921,9.59632335352534,9.55333576109217,9.63037027919022,9.91769291789892,9.94478895371508,9.92611812894301,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fragile and conflict affected situations,FCS,..,4.40788171293414,4.74987290783665,4.51719502901476,4.45145176075685,4.41091966837991,4.5346591959256,4.89361301162518,5.34759768296981,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Heavily indebted poor countries (HIPC),HPC,..,4.51860126398889,5.81654650338894,5.84418285374166,5.57075604129475,5.60412355547834,5.69676480558199,5.6915532651299,5.96096007472378,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,High income,HIC,..,9.34439485323452,11.5949624801369,11.5082822237255,11.5228858512847,11.6516928060842,11.7827960047993,11.9497251987341,12.3769973620216,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IBRD only,IBD,..,5.11246142751919,5.44219548843925,5.24951302192424,5.19144792098161,5.2508264042927,5.31389256877674,5.36243293882879,5.53205175464204,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA & IBRD total,IBT,..,5.01560872554589,5.36897532385019,5.19096853715006,5.12722535848987,5.18501024758372,5.24841046840277,5.29535268740557,5.46026547597552,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA blend,IDB,..,3.32065135580052,3.60234416157031,3.66663610327018,3.4632821410941,3.56713730542114,3.7017699535185,3.70103657810005,3.85140825823631,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA only,IDX,..,4.00328415149037,5.09782497494267,5.04425449268729,4.90226505017873,4.94260605566722,4.99788064193814,5.13883805968212,5.24446919874334,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,IDA total,IDA,..,3.69393362222501,4.32559744349173,4.31834195390978,4.1342306406474,4.21684910616318,4.32100992455881,4.38527751387713,4.54058294091527,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Late-demographic dividend,LTE,..,5.41738847027996,5.65866519225517,5.41273716826741,5.35544888776472,5.39959904671341,5.47491396111286,5.58669888169342,5.72011417216016,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,LCN,..,6.08728585057436,7.12143460130885,6.86984912209425,6.78762532239118,6.7264938300466,6.82724184599839,6.92764154204426,7.38530554053506,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean (excluding high income),LAC,..,6.18366700545873,7.12840484625691,6.88082248596631,6.8328990546709,6.74986949671499,6.8294150898307,6.93143367595967,7.41631430831276,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,6.09216846417319,7.12074622691207,6.86866365107103,6.78567241177,6.72360698970759,6.82528935936497,6.92650821327225,7.3852888980022,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Least developed countries: UN classification,LDC,..,3.59657404291696,4.58704565888294,4.44290663281419,4.29628422637155,4.32815111090727,4.44663717258205,4.59114150958276,4.7658778454718,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low & middle income,LMY,..,4.94723001715355,5.26554752877621,5.09397945648567,5.04293974984726,5.10743840882705,5.16621297743169,5.21916425080985,5.37269425886917,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Low income,LIC,..,4.27124108332525,5.76262332045443,6.27370717446642,5.78366609835436,5.78993215073114,5.71101364678477,5.92847529570136,6.07100728755644,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lower middle income,LMC,..,3.81344626309934,3.87187541398592,3.79657789756183,3.74573776993149,3.86487479295216,4.05659641600332,3.92510532893197,4.04902551284848,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,MEA,..,4.7064608226314,5.15997041149446,4.90472945050484,4.66407489107083,4.76881056793275,4.73661203751279,5.09685893730637,5.45911091936555,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (excluding high income),MNA,..,4.95655436166015,5.95189703421119,5.89656606807817,5.60970041445471,5.79906191392682,5.4356995009729,5.64676524085835,5.83844878622951,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,4.95655436166015,5.95189703421119,5.89656606807817,5.60970041445471,5.79906191392682,5.4356995009729,5.64676524085835,5.83844878622951,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle income,MIC,..,4.96109032232113,5.25817583062281,5.07767714374328,5.03320665809768,5.09687567920118,5.15749790398668,5.20746365507956,5.36049666541874,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,North America,NAC,..,12.2227453776572,15.8373171004572,15.8288751695487,15.7237118400157,15.7328731188551,15.7057681524898,15.905199605624,16.3289040421937,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,OECD members,OED,..,9.33561353604423,11.6602710998363,11.589091830119,11.641964697513,11.7884568393237,11.8974121101205,12.0361857763327,12.4437540391146,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Other small states,OSS,..,4.73514240091262,4.26632295824087,3.8734820702974,3.59545984005326,3.58870623618817,3.79780938615223,4.05989854211033,4.6973423059439,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pacific island small states,PSS,..,5.34918271220843,5.61239422450558,5.4532461546604,5.19332977921971,5.53173153820445,5.53161152407587,5.6329793137297,5.58496044130828,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Post-demographic dividend,PST,..,9.53850573652412,11.9210977240458,11.8910663980529,11.9717710923803,12.1317507720288,12.2679265453761,12.42998264889,12.8667728419502,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Pre-demographic dividend,PRE,..,3.66647146782017,4.35240464243646,4.0820500551917,3.85690884490996,3.93745930442923,4.0652857027761,4.07272489333953,4.39760288763081,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Small states,SST,..,4.83158828145437,4.58779553666671,4.20307602591792,3.93679405364297,3.94243584711556,4.11678983259481,4.32434034119293,4.95397708376581,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia,SAS,..,3.88895730159199,3.41121458773788,3.2337821643839,3.19316029276046,3.23960041003976,3.60540208469711,3.53177059281806,3.72658445344576,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,South Asia (IDA & IBRD),TSA,..,3.88895730159198,3.41121458773788,3.2337821643839,3.19316029276046,3.23960041003976,3.60540208469711,3.53177059281806,3.72658445344576,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,SSF,..,5.20162060293628,5.23909486762232,5.3155429409885,5.17569133233997,5.12027410497294,5.07908882880676,5.00299979841358,5.33508664555222,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,..,5.20260145009493,5.24116552465532,5.31681502264403,5.17686550089898,5.12073818786627,5.08029514295268,5.00419071737845,5.336700971874,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,5.20162060293628,5.23909486762233,5.31554294098849,5.17569133233997,5.12027410497294,5.07908882880676,5.00299979841358,5.33508664555222,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Upper middle income,UMC,..,5.31337838234432,5.65847473044341,5.45202884103259,5.39016381824673,5.43219721950965,5.45105212187299,5.55513708783908,5.74855963182612,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,World,WLD,..,8.5961131272622,9.83174268619888,9.52660280803115,9.3958826430136,9.40998253509758,9.44157069997805,9.53885122593354,9.89647588833862,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 03/21/2019,,,,,,,,,,,,,,,
